r,theta,cos_theta,V,Er,Etheta
0.5,0.01,0.9999500004166653,15.995200339989864,127.96160271991891,-1.919728012206568
0.5918367346938775,0.01,0.9999500004166653,8.148206557504542,55.070637423134144,-0.8261903810525275
0.6836734693877551,0.01,0.9999500004166653,4.575881754428149,26.772323100534845,-0.40164844387293175
0.7755102040816326,0.01,0.9999500004166653,2.7638828748812405,14.255816933597979,-0.2138711185434121
0.8673469387755102,0.01,0.9999500004166653,1.766437603288733,8.146394593990394,-0.12221527058239257
0.9591836734693877,0.01,0.9999500004166653,1.1810345147968424,4.9251652106421515,-0.07388917783649492
1.0510204081632653,0.01,0.9999500004166653,0.8192663273348694,3.11798446908028,-0.04677717377469739
1.1428571428571428,0.01,0.9999500004166653,0.5860057985888012,2.051020295060804,-0.03077017660251217
1.2346938775510203,0.01,0.9999500004166653,0.4301624755877221,1.3935842184329512,-0.020907073720781762
1.3265306122448979,0.01,0.9999500004166653,0.3228498543999648,0.9735164840368169,-0.01460505983846519
1.4183673469387754,0.01,0.9999500004166653,0.2470101520964522,0.6966041699410739,-0.010450717324812134
1.5102040816326532,0.01,0.9999500004166653,0.19218838730365106,0.5090395123177784,-0.007636801902640539
1.6020408163265307,0.01,0.9999500004166653,0.1517663168214259,0.3789324598343882,-0.005684887047489117
1.6938775510204083,0.01,0.9999500004166653,0.12143437780275386,0.2867606993896356,-0.00430209168779454
1.7857142857142858,0.01,0.9999500004166653,0.09831545860176809,0.2202266272679605,-0.0033039225549983523
1.8775510204081634,0.01,0.9999500004166653,0.08044567721880416,0.17138426885745234,-0.0025711711543448656
1.969387755102041,0.01,0.9999500004166653,0.06645761754243372,0.1349812750084664,-0.002025039771690627
2.0612244897959187,0.01,0.9999500004166653,0.0553819861043815,0.10747395323226505,-0.0016123646017012672
2.1530612244897958,0.01,0.9999500004166653,0.046520479547213084,0.0864266729028793,-0.0012966053991729566
2.2448979591836737,0.01,0.9999500004166653,0.03936255503174897,0.07013691623838907,-0.0010522203530642564
2.336734693877551,0.01,0.9999500004166653,0.03352988583778919,0.057396136455953546,-0.0008610783907427013
2.428571428571429,0.01,0.9999500004166653,0.02873863760036072,0.047334226635888245,-0.0007101258414834155
2.5204081632653064,0.01,0.9999500004166653,0.024773432861930508,0.03931654122217311,-0.000589841514352422
2.612244897959184,0.01,0.9999500004166653,0.021469115027034164,0.03287458238514605,-0.0004931968289932457
2.7040816326530615,0.01,0.9999500004166653,0.018697799926807784,0.027658632344560948,-0.00041494518795137767
2.795918367346939,0.01,0.9999500004166653,0.01635956504547693,0.023404925174550936,-0.00035112947576570184
2.8877551020408165,0.01,0.9999500004166653,0.014375675535285237,0.01991259650117248,-0.00029873624967591
2.979591836734694,0.01,0.9999500004166653,0.012683601781441253,0.017027301021660855,-0.00025544996349492874
3.0714285714285716,0.01,0.9999500004166653,0.011233317182344237,0.014629436330494816,-0.00021947629702571422
3.163265306122449,0.01,0.9999500004166653,0.009984520862565538,0.012625587671373197,-0.00018941380701800246
3.2551020408163267,0.01,0.9999500004166653,0.008904535545391204,0.01094225057615471,-0.00016415975184060248
3.3469387755102042,0.01,0.9999500004166653,0.007966703043388092,0.0095211816860004,-0.000142840342754459
3.438775510204082,0.01,0.9999500004166653,0.007149149856885484,0.008315925056080444,-0.0001247586302315284
3.5306122448979593,0.01,0.9999500004166653,0.006433830407550499,0.007289195143814438,-0.00010935524256170028
3.622448979591837,0.01,0.9999500004166653,0.005805780226199055,0.006410889714563463,-9.617857471785696e-05
3.7142857142857144,0.01,0.9999500004166653,0.0052525291284875545,0.005656569830678905,-8.48619845808363e-05
3.806122448979592,0.01,0.9999500004166653,0.004763637186827465,0.005006288947014387,-7.510622659063967e-05
3.8979591836734695,0.01,0.9999500004166653,0.0043303255999684615,0.004443684908868159,-6.666582955861872e-05
3.989795918367347,0.01,0.9999500004166653,0.003945181378194967,0.003955271356144315,-5.9338466046631855e-05
4.081632653061225,0.01,0.9999500004166653,0.003601919801373981,0.003529881405346501,-5.2956606275422395e-05
4.173469387755102,0.01,0.9999500004166653,0.0032951923604179175,0.0031582283747770756,-4.7380927959113464e-05
4.26530612244898,0.01,0.9999500004166653,0.0030204307081551697,0.002832557027743604,-4.249508412483738e-05
4.357142857142858,0.01,0.9999500004166653,0.0027737192718243443,0.002546365233150217,-3.820152736041378e-05
4.448979591836735,0.01,0.9999500004166653,0.002551690795528273,0.0022941807152456035,-3.441816053024094e-05
4.540816326530613,0.01,0.9999500004166653,0.0023514403169672916,0.002071381133148715,-3.107563754078221e-05
4.63265306122449,0.01,0.9999500004166653,0.0021704540336122636,0.001874048416687241,-2.8115178032119474e-05
4.724489795918368,0.01,0.9999500004166653,0.002006550249090446,0.0016988503188843512,-2.5486790383883498e-05
4.816326530612245,0.01,0.9999500004166653,0.0018578301627381886,0.0015429436944774787,-2.314782066327487e-05
4.908163265306123,0.01,0.9999500004166653,0.0017226367126408275,0.00140389520032267,-2.106176294275387e-05
5.0,0.01,0.9999500004166653,0.0015995200339989865,0.0012796160271991892,-1.919728012206568e-05
0.5,0.07370597252224068,0.9972849442854904,15.74023843414671,125.92190747317368,-14.042898625831624
0.5918367346938775,0.07370597252224068,0.9972849442854904,8.018324953714242,54.192816928551416,-6.043620603015624
0.6836734693877551,0.07370597252224068,0.9972849442854904,4.502942653433891,26.34557492755351,-2.938076823730637
0.7755102040816326,0.07370597252224068,0.9972849442854904,2.7198268561801067,14.028580626613183,-1.5644770600842715
0.8673469387755102,0.07370597252224068,0.9972849442854904,1.7382807632170572,8.016541872718665,-0.8940103204226446
0.9591836734693877,0.07370597252224068,0.9972849442854904,1.1622089418525439,4.8466585660233745,-0.5405027312756076
1.0510204081632653,0.07370597252224068,0.9972849442854904,0.8062073033920312,3.068284106113362,-0.34217717569581524
1.1428571428571428,0.07370597252224068,0.9972849442854904,0.5766649243223001,2.01832723512805,-0.22508525581774919
1.2346938775510203,0.07370597252224068,0.9972849442854904,0.4233057284218954,1.3713706243089507,-0.1529362050024277
1.3265306122448979,0.07370597252224068,0.9972849442854904,0.3177036597647401,0.9579987279059855,-0.10683668385920411
1.4183673469387754,0.07370597252224068,0.9972849442854904,0.2430728347886054,0.68550036861247,-0.07644747746889025
1.5102040816326532,0.07370597252224068,0.9972849442854904,0.18912492348536092,0.5009254730152802,-0.05586355684890612
1.6020408163265307,0.07370597252224068,0.9972849442854904,0.14934717679459888,0.372892314034922,-0.041585209987862984
1.6938775510204083,0.07370597252224068,0.9972849442854904,0.11949872587333968,0.28218976230330817,-0.03146999838862116
1.7857142857142858,0.07370597252224068,0.9972849442854904,0.09674831994978877,0.21671623668752685,-0.02416834531372565
1.8775510204081634,0.07370597252224068,0.9972849442854904,0.07916338110843468,0.16865242062231736,-0.018808235146095396
1.969387755102041,0.07370597252224068,0.9972849442854904,0.06539828971494462,0.1328296868821673,-0.01481325898580926
2.0612244897959187,0.07370597252224068,0.9972849442854904,0.054499202742722075,0.10576082908488638,-0.011794521153829946
2.1530612244897958,0.07370597252224068,0.9972849442854904,0.04577894772054123,0.08504904031493916,-0.00948472807737127
2.2448979591836737,0.07370597252224068,0.9972849442854904,0.038735119811406045,0.06901894075486895,-0.007697040234951862
2.336734693877551,0.07370597252224068,0.9972849442854904,0.03299542278548636,0.05648124773760112,-0.006298827997094855
2.428571428571429,0.07370597252224068,0.9972849442854904,0.02828054656941535,0.04657972376138999,-0.00519460316259736
2.5204081632653064,0.07370597252224068,0.9972849442854904,0.02437854680095609,0.0386898394573878,-0.004314717782253619
2.612244897959184,0.07370597252224068,0.9972849442854904,0.02112689946438357,0.03235056480483734,-0.0036077574677743033
2.7040816326530615,0.07370597252224068,0.9972849442854904,0.018399758851792656,0.027217756490198947,-0.0030353431176847576
2.795918367346939,0.07370597252224068,0.9972849442854904,0.01609879520239271,0.023031852990284457,-0.002568528250547076
