r,theta,cos_theta,V,Er,Etheta
0.5,0.01,0.9999500004166653,3.999800001666661,15.999200006666644,-0.07999866667563373
0.5918367346938775,0.01,0.9999500004166653,2.854791856124154,9.6472276517299,-0.048237746195629344
0.6836734693877551,0.01,0.9999500004166653,2.139345022054278,6.258382452576694,-0.03129295536924965
0.7755102040816326,0.01,0.9999500004166653,1.6626592458451617,4.287910686653312,-0.021440268114251426
0.8673469387755102,0.01,0.9999500004166653,1.3292068932874261,3.064994718639242,-0.015325484446524134
0.9591836734693877,0.01,0.9999500004166653,1.0868628116796801,2.2662245860555035,-0.011331500649809813
1.0510204081632653,0.01,0.9999500004166653,0.9052238480536953,1.7225618856167408,-0.008613096533463193
1.1428571428571428,0.01,0.9999500004166653,0.7655867190690094,1.3397767583707665,-0.0066991070971050715
1.2346938775510203,0.01,0.9999500004166653,0.6559333244998057,1.062503566958363,-0.005312694925956055
1.3265306122448979,0.01,0.9999500004166653,0.5682556097042398,0.8567546115540849,-0.004283915856040798
1.4183673469387754,0.01,0.9999500004166653,0.4970508671394676,0.7008774817218394,-0.0035045042262962967
1.5102040816326532,0.01,0.9999500004166653,0.43843680624551007,0.5806325271899998,-0.002903259411992389
1.6020408163265307,0.01,0.9999500004166653,0.3896109296118159,0.4863932624453243,-0.0024320473810830506
1.6938775510204083,0.01,0.9999500004166653,0.34850921048053607,0.41149280273605465,-0.0020575325986166245
1.7857142857142858,0.01,0.9999500004166653,0.3135843201306662,0.3512144385463461,-0.0017561307308635113
1.8775510204081634,0.01,0.9999500004166653,0.28365783920137205,0.3021572634971137,-0.001510836679087393
1.969387755102041,0.01,0.9999500004166653,0.2578195335177227,0.2618270910335422,-0.0013091790947994475
2.0612244897959187,0.01,0.9999500004166653,0.23535731310659863,0.2283665018262046,-0.0011418705717700008
2.1530612244897958,0.01,0.9999500004166653,0.215707639181547,0.20037297288901998,-0.0010018982613052654
2.2448979591836737,0.01,0.9999500004166653,0.19841983066119112,0.17677403095269753,-0.0008838996183059381
2.336734693877551,0.01,0.9999500004166653,0.18312998996971178,0.15674007875136906,-0.0007837265181708165
2.428571428571429,0.01,0.9999500004166653,0.16954169557237575,0.13962257282430943,-0.0006981361355012813
2.5204081632653064,0.01,0.9999500004166653,0.15741152623386143,0.12490955118152565,-0.0006245685750168823
2.612244897959184,0.01,0.9999500004166653,0.14653808294680254,0.1121932197561457,-0.0005609847984148044
2.7040816326530615,0.01,0.9999500004166653,0.13675357499468355,0.10114604037342631,-0.0005057470602294043
2.795918367346939,0.01,0.9999500004166653,0.12791730784806932,0.09150289174533424,-0.00045752970983182925
2.8877551020408165,0.01,0.9999500004166653,0.11991059701084608,0.0830476219580418,-0.0004152519516261494
2.979591836734694,0.01,0.9999500004166653,0.11263276182212484,0.07560281272991941,-0.00037802666463329485
3.0714285714285716,0.01,0.9999500004166653,0.10599794487921384,0.06902191759576715,-0.0003451210921018572
3.163265306122449,0.01,0.9999500004166653,0.09993256819980907,0.06318317215213734,-0.0003159263917197016
3.2551020408163267,0.01,0.9999500004166653,0.09437328449997201,0.05798483937929314,-0.0002899338614312807
3.3469387755102042,0.01,0.9999500004166653,0.08926531644112184,0.05334146958067036,-0.00026671623851157574
3.438775510204082,0.01,0.9999500004166653,0.08456110209653736,0.049180937717867426,-0.00024591288574724767
